time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-09,European Union,338247,49070000,109725.12,317290000,0.7095,0.6778,0.0176
2021-12-09,Faeroe Islands,78,4212,85866.31,41387,0.8437,0.8240999999999999,0.0031
2021-12-09,Falkland Islands,0,83,23526.08,,,,
2021-12-09,Fiji,0,52567,58220.24,655857,0.7264,0.6528,0.013300000000000001
2021-12-09,Finland,1781,199257,35912.77,4320000,0.7791,0.7363,0.0070999999999999995
2021-12-09,France,56854,8150000,120888.95,52430000,0.7776000000000001,0.7094,0.0148
2021-12-09,French Polynesia,2,46334,163994.42,165041,0.5841,0.552,0.0137
2021-12-09,Gabon,0,37551,16478.20,219775,0.0964,0.076,0.0075
2021-12-09,Gambia,0,9998,4020.21,242172,0.0974,0.09179999999999999,0.0342
2021-12-09,Georgia,3562,879368,220959.34,1260000,0.3159,0.2621,0.0143
2021-12-09,Germany,103018,6440000,76791.54,60350000,0.7193,0.6883,0.0163
2021-12-09,Ghana,0,131246,4136.06,2650000,0.0836,0.0493,0.009399999999999999
2021-12-09,Gibraltar,27,7463,221513.16,41041,1.2182,1.1844,0.0134
2021-12-09,Greece,5513,989814,95442.88,7200000,0.6944,0.6485,0.0192
2021-12-09,Greenland,28,1774,31195.05,40351,0.7095999999999999,0.6642,
2021-12-09,Grenada,0,5910,52293.94,40930,0.36219999999999997,0.3094,0.0338
2021-12-09,Guatemala,475,621328,34045.62,6210000,0.34020000000000006,0.2353,0.0258
2021-12-09,Guernsey,0,0,0,,,,
2021-12-09,Guinea,0,30798,2281.80,1690000,0.1249,0.0605,0.0126
2021-12-09,Guinea-Bissau,0,6445,3197.73,385186,0.1911,0.0105,0.0231
2021-12-09,Guyana,69,38402,48589.89,404122,0.5113,0.35869999999999996,0.0264
2021-12-09,Haiti,53,25744,2230.52,120569,0.0104,0.0060999999999999995,0.0294
2021-12-09,High income,542990,119360000,98241.04,909810000,0.7489,0.6881,0.015600000000000001
2021-12-09,Honduras,172,378423,37605.41,4400000,0.4368,0.38670000000000004,0.0275
2021-12-09,Hong Kong,7,12478,1652.10,4800000,0.6351,0.6045,0.0171
2021-12-09,Hungary,7310,1180000,122069.57,6180000,0.6411,0.6107,0.0308
2021-12-09,Iceland,156,19052,51660.56,286650,0.7773,0.7652,0.0018
2021-12-09,India,8402,34670000,24884.76,810140000,0.5814,0.3575,0.0137
2021-12-09,Indonesia,220,4260000,15409.37,144450000,0.5227,0.366,0.0338
2021-12-09,International,0,721,0,,,,0.0208
2021-12-09,Iran,3228,6150000,72303.44,58570000,0.6888,0.578,0.0212
2021-12-09,Iraq,510,2089999,50673.50,7880000,0.19140000000000001,0.12210000000000001,0.0115
2021-12-09,Ireland,4003,610855,122590.16,3880000,0.7787000000000001,0.7662,0.0095
2021-12-09,Isle of Man,116,12346,144549.82,68409,0.8009000000000001,0.7595999999999999,0.0054
2021-12-09,Israel,571,1350000,145172.75,6400000,0.6893,0.6239,0.0060999999999999995
2021-12-09,Italy,12516,5160000,85555.68,47560000,0.7878000000000001,0.733,0.026000000000000002
2021-12-09,Jamaica,23,91601,30806.18,690649,0.2323,0.1787,0.0264
2021-12-09,Japan,154,1730000,13706.05,100040000,0.7936,0.777,0.0106
2021-12-09,Jersey,0,0,0,80449,0.7959,0.7515000000000001,
2021-12-09,Jordan,5153,998492,97233.41,4210000,0.4102,0.37070000000000003,0.011899999999999999
2021-12-09,Kazakhstan,722,1060000,55890.88,8820000,0.4644,0.434,0.0169
2021-12-09,Kenya,144,255796,4652.05,5250000,0.0955,0.057800000000000004,0.0209
2021-12-09,Kiribati,0,2,16.48,59492,0.4901,0.1868,
2021-12-09,Kosovo,19,161176,90440.85,868411,0.48729999999999996,0.4321,0.018500000000000003
2021-12-09,Kuwait,20,413608,95553.41,3310000,0.7656000000000001,0.7345999999999999,0.006
2021-12-09,Kyrgyzstan,66,183810,27730.90,1150000,0.17420000000000002,0.1405,0.015
2021-12-09,Laos,1212,84503,11451.27,3740000,0.5075,0.42,0.0027
2021-12-09,Latvia,793,260008,139270.05,1290000,0.6916,0.6557999999999999,0.0167
2021-12-09,Lebanon,1836,685162,101218.31,1990000,0.2942,0.2559,0.0129
2021-12-09,Lesotho,0,21838,10114.55,626669,0.2902,0.2864,0.0304
2021-12-09,Liberia,0,5832,1125.82,605468,0.11689999999999999,0.11109999999999999,0.0492
2021-12-09,Libya,495,376873,54159.80,1760000,0.2528,0.10439999999999999,0.0147
2021-12-09,Liechtenstein,67,5229,136691.59,25878,0.6765000000000001,0.6609,0.0124
2021-12-09,Lithuania,1687,486224,180761.69,1890000,0.7017,0.6698000000000001,0.014199999999999999
2021-12-09,Low income,942,1390000,2089.75,46720000,0.0702,0.0341,0.0271
2021-12-09,Lower middle income,54481,64170000,19267.57,1520000000,0.4562,0.3016,0.0182
2021-12-09,Luxembourg,486,93060,146594.12,453072,0.7137,0.6769,0.0095
2021-12-09,Macao,0,77,116.95,487672,0.7406999999999999,0.6783,
2021-12-09,Madagascar,0,44800,1575.95,589003,0.0207,0.019,0.0217
2021-12-09,Malawi,35,62088,3160.07,1230000,0.0625,0.0318,0.037200000000000004
2021-12-09,Malaysia,5446,2680000,81719.83,25940000,0.7913,0.7787999999999999,0.0115
2021-12-09,Maldives,125,92754,170622.86,396146,0.7287,0.672,0.0028000000000000004
2021-12-09,Mali,76,18329,878.85,822145,0.0394,0.0165,0.0339
2021-12-09,Malta,81,40269,78025.58,436698,0.8461,0.8401000000000001,0.0116
2021-12-09,Marshall Islands,0,4,67.09,,,,
2021-12-09,Mauritania,35,39704,8314.78,1100000,0.2299,0.1462,0.0213
2021-12-09,Mauritius,83,22393,17584.82,916524,0.7197,0.7136,0.010700000000000001
2021-12-09,Mexico,6395,3910000,30029.54,79200000,0.608,0.5038,0.0757
2021-12-09,Micronesia (country),0,1,8.60,,,,
2021-12-09,Moldova,549,368497,91574.23,989897,0.24600000000000002,0.2364,0.0253
2021-12-09,Monaco,64,4006,101366.40,,,,0.009000000000000001
2021-12-09,Mongolia,624,384912,115614.12,2260000,0.6796,0.6474,0.0053
2021-12-09,Montenegro,180,159214,253504.89,278846,0.444,0.41729999999999995,0.0147
2021-12-09,Montserrat,0,44,8833.57,1547,0.3106,0.2955,0.0227
2021-12-09,Morocco,146,951092,25467.87,24550000,0.6573,0.6117,0.0155
2021-12-09,Mozambique,260,152586,4744.14,6800000,0.2115,0.1336,0.0127
2021-12-09,Myanmar,0,525403,9586.59,18830000,0.3436,0.2377,0.0365
2021-12-09,Namibia,179,130230,50333.47,378182,0.1462,0.1233,0.0275
2021-12-09,Nauru,0,0,0,,,,
2021-12-09,Nepal,197,823554,27752.53,10430000,0.3515,0.294,0.013999999999999999
2021-12-09,Netherlands,19770,2830000,164983.61,13290000,0.774,0.7077,0.0070999999999999995
2021-12-09,New Caledonia,30,12457,43220.91,181108,0.6284000000000001,0.5927,0.0225
2021-12-09,New Zealand,0,12621,2463.79,3940000,0.7696999999999999,0.7284,0.0034999999999999996
2021-12-09,Nicaragua,0,17328,2585.35,4400000,0.6568,0.379,0.0124
2021-12-09,Niger,12,7131,283.75,507223,0.0202,0.018500000000000003,0.037200000000000004
2021-12-09,Nigeria,0,215164,1017.80,7350000,0.0348,0.0182,0.0139
2021-12-09,Niue,0,0,0,,,,
2021-12-09,North America,135729,59350000,99476.20,394360000,0.6609999999999999,0.5592,0.02
2021-12-09,North Macedonia,168,218362,104847.60,836816,0.4018,0.38630000000000003,0.0352
2021-12-09,Northern Cyprus,0,0,0,284357,0.7439,0.722,
2021-12-09,Norway,5355,305368,55870.61,4260000,0.7792,0.7095999999999999,0.0037
2021-12-09,Oceania,1876,385940,8929.67,25960000,0.6006,0.5633,0.011200000000000002
2021-12-09,Oman,25,304679,58329.90,3120000,0.5975,0.5531,0.013500000000000002
2021-12-09,Pakistan,313,1290000,5720.99,83680000,0.3716,0.24559999999999998,0.022400000000000003
2021-12-09,Palau,0,8,440.19,,,,
2021-12-09,Palestine,319,463277,88703.55,2020000,0.3868,0.2688,0.0104
2021-12-09,Panama,527,480090,109569.99,3010000,0.6877,0.557,0.0154
2021-12-09,Papua New Guinea,133,35835,3929.70,282571,0.031,0.023700000000000002,0.016
2021-12-09,Paraguay,101,463580,64210.95,3410000,0.473,0.3835,0.0356
2021-12-09,Peru,3038,2250000,67437.36,23230000,0.6964,0.5885,0.08960000000000001
2021-12-09,Philippines,403,2840000,25538.72,56110000,0.5053,0.3563,0.0176
2021-12-09,Pitcairn,0,0,0,,,,
2021-12-09,Poland,27459,3760000,99480.07,21140000,0.5594,0.5467,0.0232
2021-12-09,Portugal,3588,1180000,116178.50,9150000,0.9,0.8869,0.015700000000000002
2021-12-09,Qatar,159,244867,83557.41,,,,0.0025
2021-12-09,Romania,1032,1790000,93611.06,7980000,0.4174,0.397,0.0321
2021-12-09,Russia,29701,9750000,66837.13,68950000,0.47259999999999996,0.4111,0.0288
2021-12-09,Rwanda,53,100517,7571.04,6390000,0.48119999999999996,0.2923,0.0134
2021-12-09,Saint Helena,0,4,656.28,,,,
2021-12-09,Saint Kitts and Nevis,1,2792,52142.08,27358,0.5109,0.47,0.01
2021-12-09,Saint Lucia,0,13067,70861.87,55063,0.2986,0.2583,0.0217
2021-12-09,Saint Pierre and Miquelon,0,91,15768.50,,,,
2021-12-09,Saint Vincent and the Grenadines,0,5645,50732.91,32104,0.28850000000000003,0.2173,0.013500000000000002
2021-12-09,Samoa,0,3,14.99,141356,0.7062999999999999,0.6073,
2021-12-09,San Marino,49,6357,186915.61,24282,0.7140000000000001,0.6358,0.0148
2021-12-09,Sao Tome and Principe,0,3733,16712.63,85687,0.3836,0.2191,0.015300000000000001
2021-12-09,Saudi Arabia,45,550088,15565.29,24750000,0.7004,0.6436,0.0161
2021-12-09,Senegal,11,74054,4306.39,1330000,0.07719999999999999,0.0547,0.0255
2021-12-09,Serbia,1620,1270000,184879.33,3280000,0.478,0.4595,0.0095
2021-12-09,Seychelles,56,23806,240683.45,82117,0.8301999999999999,0.7908,0.0054
2021-12-09,Sierra Leone,15,6420,788.57,747044,0.09179999999999999,0.0473,0.0189
2021-12-09,Singapore,682,271979,49871.46,4740000,0.87,0.87,0.0029
2021-12-09,Sint Maarten (Dutch part),0,0,0,27030,0.6225,0.5759000000000001,
2021-12-09,Slovakia,9970,1270000,231664.43,2680000,0.4904,0.45840000000000003,0.012
2021-12-09,Slovenia,1687,436366,209920.23,1240000,0.5954999999999999,0.5611,0.0123
2021-12-09,Solomon Islands,0,20,28.41,176593,0.25079999999999997,0.07429999999999999,
2021-12-09,Somalia,0,23051,1409.03,892093,0.0545,0.0406,0.057699999999999994
2021-12-09,South Africa,22388,3090000,51521.47,18340000,0.3055,0.2553,0.0291
2021-12-09,South America,20940,39120000,90081.40,314820000,0.725,0.6062,0.030299999999999997
2021-12-09,South Korea,7022,503606,9815.89,42880000,0.8358,0.8109000000000001,0.008199999999999999
2021-12-09,South Sudan,0,12842,1128.33,223920,0.0197,0.015600000000000001,0.0104
2021-12-09,Spain,26412,5270000,112806.81,38490000,0.8234,0.8066,0.0168
2021-12-09,Sri Lanka,744,570672,26546.21,15950000,0.742,0.6406999999999999,0.0255
2021-12-09,Sudan,0,44406,988.79,2780000,0.062,0.0275,0.0722
2021-12-09,Suriname,66,51149,86429.83,259325,0.4382,0.3772,0.023
2021-12-09,Sweden,3163,1230000,120672.82,7670000,0.7553,0.716,0.0124
2021-12-09,Switzerland,10861,1100000,126417.27,5900000,0.6775,0.6603,0.0106
2021-12-09,Syria,107,49008,2681.59,1000000,0.054900000000000004,0.0418,0.0571
2021-12-09,Taiwan,16,16704,700.23,18390000,0.7709999999999999,0.6208,0.0508
2021-12-09,Tajikistan,0,17493,1794.22,3120000,0.31980000000000003,0.2659,0.0070999999999999995
2021-12-09,Tanzania,0,26309,427.80,1590000,0.0259,0.0175,0.0279
2021-12-09,Thailand,4193,2160000,30889.98,49860000,0.7128,0.6181,0.0098
2021-12-09,Timor,0,19829,14755.09,652294,0.4854,0.3644,0.0060999999999999995
2021-12-09,Togo,7,26357,3108.78,1350000,0.1591,0.0955,0.0092
2021-12-09,Tokelau,0,0,0,,,,
2021-12-09,Tonga,0,1,9.37,73296,0.6866,0.43310000000000004,
2021-12-09,Trinidad and Tobago,857,78339,55821.90,696950,0.4966,0.4647,0.0298
2021-12-09,Tunisia,140,719006,60239.63,6240000,0.5229,0.4446,0.0354
2021-12-09,Turkey,19696,8990000,105668.95,56470000,0.664,0.5976,0.0088
2021-12-09,Turkmenistan,0,0,0,,,,
2021-12-09,Turks and Caicos Islands,5,3119,79513.59,,,,0.008
2021-12-09,Tuvalu,0,0,0,,,,
2021-12-09,Uganda,41,127863,2713.36,6530000,0.13849999999999998,0.0273,0.0255
2021-12-09,Ukraine,12884,3710000,85256.36,14030000,0.32280000000000003,0.2824,0.0258
2021-12-09,United Arab Emirates,60,742567,74322.97,9880000,0.9890000000000001,0.8998,0.0029
2021-12-09,United Kingdom,50282,10680000,156598.62,51210000,0.7508,0.6843,0.0137
2021-12-09,United States,122214,49670000,149199.68,238000000,0.7169,0.6053000000000001,0.016
2021-12-09,Upper middle income,129475,83650000,33276.65,1900000000,0.7572,0.6770999999999999,0.0265
2021-12-09,Uruguay,257,401897,115316.92,2760000,0.7909,0.7646999999999999,0.015300000000000001
2021-12-09,Uzbekistan,194,195098,5749.04,18140000,0.5344,0.3272,0.0073
2021-12-09,Vanuatu,0,6,19.08,96141,0.3057,0.1442,0.16670000000000001
2021-12-09,Vatican,0,27,33251.23,,,,
2021-12-09,Venezuela,777,436602,15209.99,18390000,0.6408,0.4044,0.012
2021-12-09,Vietnam,15311,1370000,13929.40,74650000,0.7604000000000001,0.5744,0.0199
2021-12-09,Wallis and Futuna,0,454,40923.02,6016,0.5423,0.5339,0.0154
2021-12-09,World,727924,268570000,34104.67,4380000000,0.5561,0.45280000000000004,0.0197
2021-12-09,Yemen,0,10047,329.51,556652,0.0183,0.012,0.1948
2021-12-09,Zambia,126,210562,11128.68,806611,0.0426,0.0417,0.0174
2021-12-09,Zimbabwe,5189,155817,10324.36,3920000,0.2601,0.19519999999999998,0.030299999999999997
2021-12-10,Afghanistan,18,157603,3956.35,4139999,0.10400000000000001,0.0942,0.04650000000000001
2021-12-10,Africa,27165,8860000,6453.14,168660000,0.12279999999999999,0.0796,0.0253
2021-12-10,Albania,352,203215,70734.31,1100000,0.38380000000000003,0.3454,0.0154
2021-12-10,Algeria,210,212434,4761.32,7020000,0.1573,0.1245,0.028900000000000002
2021-12-10,Andorra,168,19440,251312.15,56628,0.7321,0.6535,0.0068000000000000005
2021-12-10,Angola,25,65371,1926.44,7000000,0.2064,0.0977,0.026600000000000002
2021-12-10,Anguilla,54,1523,100694.21,10079,0.6664,0.6098,0.0026
2021-12-10,Antigua and Barbuda,8,4159,42125.84,61921,0.6272,0.5863,0.0281
2021-12-10,Argentina,3573,5350000,117406.94,37260000,0.8170999999999999,0.6769,0.0218
2021-12-10,Armenia,347,342115,115262.89,869750,0.293,0.1963,0.0227
2021-12-10,Aruba,18,16549,154382.20,83936,0.7829999999999999,0.7314,0.010700000000000001
2021-12-10,Asia,79712,82940000,17728.48,3020000000,0.6464,0.5206000000000001,0.0149
2021-12-10,Australia,1757,227382,8817.28,20200000,0.7831999999999999,0.746,0.0092
2021-12-10,Austria,3659,1220000,135030.99,6480000,0.7170000000000001,0.6837000000000001,0.010700000000000001
2021-12-10,Azerbaijan,1109,602137,58898.24,5110000,0.5003,0.4509,0.0134
2021-12-10,Bahamas,22,22881,57647.25,154135,0.3883,0.36200000000000004,0.030899999999999997
2021-12-10,Bahrain,33,277997,159010.35,1190000,0.6819,0.6663,0.005
2021-12-10,Bangladesh,269,1580000,9493.60,85530000,0.5143,0.2505,0.0177
2021-12-10,Barbados,103,26668,92691.20,154444,0.5367999999999999,0.4857,0.009300000000000001
2021-12-10,Belarus,1801,671432,71104.68,4059999,0.4304,0.32189999999999996,0.0078000000000000005
2021-12-10,Belgium,15245,1930000,165897.23,8880000,0.7631,0.7522,0.0143
2021-12-10,Belize,42,31033,76640.78,229107,0.5658,0.48590000000000005,0.0189
2021-12-10,Benin,0,24897,1999.59,1090000,0.0873,0.0704,0.006500000000000001
2021-12-10,Bermuda,4,5764,92829.99,46054,0.7417,0.7252,0.0184
2021-12-10,Bhutan,1,2649,3396.59,589482,0.7558,0.7240000000000001,0.0011
2021-12-10,Bolivia,1746,549638,46449.84,5210000,0.4407,0.3668,0.0351
2021-12-10,Bonaire Sint Eustatius and Saba,10,3119,117942.90,,,,0.006999999999999999
2021-12-10,Bosnia and Herzegovina,511,280980,86098.83,882641,0.2705,,0.046
2021-12-10,Botswana,0,196090,81798.24,955135,0.39840000000000003,0.22030000000000002,0.0124
2021-12-10,Brazil,7065,22190000,103690.94,164910000,0.7706999999999999,0.6511,0.0278
2021-12-10,British Virgin Islands,0,2816,92561.55,18357,0.6034,0.5547,0.013500000000000002
2021-12-10,Brunei,-18,15283,34613.57,404806,0.9168000000000001,0.8426,0.0064
2021-12-10,Bulgaria,1719,713083,103395.49,1900000,0.2761,0.2662,0.041299999999999996
2021-12-10,Burkina Faso,0,16334,759.82,442769,0.0206,0.0155,0.0177
2021-12-10,Burundi,56,20666,1686.27,2259,0.0002,0.0001,0.0018
2021-12-10,Cambodia,15,120327,7100.43,14200000,0.8379000000000001,0.7990999999999999,0.0248
2021-12-10,Cameroon,0,107549,3950.48,806176,0.0296,0.023,0.017
2021-12-10,Canada,3292,1830000,48193.68,31050000,0.8157,0.7666,0.0163
2021-12-10,Cape Verde,7,38489,68497.83,301215,0.5361,0.45289999999999997,0.0091
2021-12-10,Cayman Islands,0,7839,117883.24,58371,0.8778,0.8493999999999999,0.0012
2021-12-10,Central African Republic,170,11912,2421.14,446712,0.0908,0.0699,0.0085
2021-12-10,Chad,0,5703,337.16,205259,0.0121,0.0048,0.0317
2021-12-10,Chile,0,1780000,92563.84,17010000,0.8856,0.8493,0.0217
2021-12-10,China,87,99604,68.97,1260000000,0.8724,0.8049,0.04650000000000001
2021-12-10,Colombia,1687,5090000,99280.43,37840000,0.738,0.508,0.0254
2021-12-10,Comoros,4,4560,5132.50,282378,0.3178,0.2755,0.0331
2021-12-10,Congo,0,19066,3370.33,550142,0.09720000000000001,0.024,0.018799999999999997
2021-12-10,Cook Islands,0,2,113.82,12841,0.7308,0.7112,
2021-12-10,Costa Rica,89,567995,110525.23,3920000,0.7631999999999999,0.6547,0.0129
2021-12-10,Cote d'Ivoire,19,61882,2287.38,3310000,0.1222,0.0557,0.011399999999999999
2021-12-10,Croatia,3797,648003,158759.79,2220000,0.545,0.4733,0.0178
2021-12-10,Cuba,65,963493,85133.04,10220000,0.9028,0.8268000000000001,0.0086
2021-12-10,Curacao,20,17560,106555.98,103299,0.6268,0.5809000000000001,0.0104
2021-12-10,Cyprus,662,140030,156282.61,633930,0.7075,0.6623,0.0043
2021-12-10,Czechia,14295,2310000,215648.71,6740000,0.6286999999999999,0.6046,0.0148
2021-12-10,Democratic Republic of Congo,643,59851,647.89,186741,0.002,0.0008,0.0187
2021-12-10,Denmark,6599,542794,93371.03,4650000,0.7996,0.7722,0.0055000000000000005
2021-12-10,Djibouti,0,13514,13484.38,82858,0.0827,0.026000000000000002,0.0139
2021-12-10,Dominica,25,6233,86363.13,29064,0.40270000000000006,0.3757,0.0067
2021-12-10,Dominican Republic,372,409862,37417.63,6910000,0.6308,0.5159,0.0103
2021-12-10,Ecuador,739,530865,29676.37,13960000,0.7804000000000001,0.6651,0.06309999999999999
2021-12-10,Egypt,822,367456,3524.48,29530000,0.2832,0.1685,0.0571
2021-12-10,El Salvador,0,119803,18378.92,4450000,0.6833,0.6308,0.0317
2021-12-10,Equatorial Guinea,13,13612,9388.29,249067,0.1718,0.1376,0.0129
2021-12-10,Eritrea,33,7616,2114.70,,,,0.0083
2021-12-10,Estonia,588,227446,171633.01,833372,0.6289,0.604,0.008100000000000001
2021-12-10,Eswatini,835,51172,43648.37,302675,0.2582,0.2413,0.024399999999999998
2021-12-10,Ethiopia,157,372868,3163.22,8910000,0.0756,0.0123,0.0183
2021-12-10,Europe,394770,78420000,104701.81,474890000,0.6341,0.5922,0.018600000000000002
2021-12-10,European Union,272839,49340000,110335.24,317570000,0.7101000000000001,0.6787000000000001,0.0175
2021-12-10,Faeroe Islands,63,4275,87150.63,41387,0.8437,0.8240999999999999,0.003
2021-12-10,Falkland Islands,0,83,23526.08,,,,
2021-12-10,Fiji,10,52577,58231.32,659250,0.7301000000000001,0.6624,0.013300000000000001
2021-12-10,Finland,1794,201051,36236.11,4320000,0.7791,0.7363,0.0070999999999999995
2021-12-10,France,55140,8210000,121706.79,52460000,0.778,0.7111,0.0147
2021-12-10,French Polynesia,0,46334,163994.42,167068,0.5913,0.5577000000000001,0.0137
2021-12-10,Gabon,0,37551,16478.20,219775,0.0964,0.076,0.0075
2021-12-10,Gambia,0,9998,4020.21,242172,0.0974,0.09179999999999999,0.0342
2021-12-10,Georgia,3454,882822,221827.23,1260000,0.3159,0.2621,0.0143
2021-12-10,Germany,53296,6500000,77426.76,60430000,0.7203,0.6894,0.016200000000000003
2021-12-10,Ghana,0,131246,4136.06,2650000,0.0836,0.0493,0.009399999999999999
2021-12-10,Gibraltar,22,7485,222166.16,41041,1.2182,1.1844,0.0134
2021-12-10,Greece,5087,994901,95933.40,7220000,0.6958,0.65,0.0192
2021-12-10,Greenland,0,1774,31195.05,40351,0.7095999999999999,0.6642,
2021-12-10,Grenada,3,5913,52320.49,40930,0.36219999999999997,0.3094,0.0338
2021-12-10,Guatemala,516,621844,34073.89,6230000,0.34159999999999996,0.23670000000000002,0.0258
2021-12-10,Guernsey,0,0,0,,,,
2021-12-10,Guinea,0,30798,2281.80,1690000,0.1249,0.0605,0.0126
2021-12-10,Guinea-Bissau,2,6447,3198.73,385186,0.1911,0.0105,0.0231
2021-12-10,Guyana,51,38453,48654.42,404122,0.5113,0.35869999999999996,0.0264
2021-12-10,Haiti,0,25744,2230.52,120569,0.0104,0.0060999999999999995,0.0294
2021-12-10,High income,530565,119890000,98677.74,910750000,0.7495999999999999,0.6890999999999999,0.015600000000000001
2021-12-10,Honduras,0,378423,37605.41,4400000,0.4368,0.38670000000000004,0.0275
2021-12-10,Hong Kong,4,12482,1652.63,4800000,0.6358,0.6051,0.0171
2021-12-10,Hungary,6884,1180000,122784.11,6180000,0.6411,0.6107,0.0308
2021-12-10,Iceland,107,19159,51950.69,286650,0.7773,0.7652,0.0018
2021-12-10,India,7990,34680000,24890.49,811440000,0.5822999999999999,0.35950000000000004,0.0137
2021-12-10,Indonesia,192,4260000,15410.06,145090000,0.525,0.36829999999999996,0.0338
2021-12-10,International,0,721,0,,,,0.0208
2021-12-10,Iran,2971,6150000,72338.38,58570000,0.6888,0.578,0.0212
2021-12-10,Iraq,545,2089999,50686.74,8010000,0.1945,0.1253,0.0115
2021-12-10,Ireland,4097,614952,123412.37,3880000,0.7789,0.7665000000000001,0.009399999999999999
2021-12-10,Isle of Man,95,12441,145662.10,68409,0.8009000000000001,0.7595999999999999,0.0054
2021-12-10,Israel,585,1350000,145235.71,6410000,0.6896,0.624,0.0060999999999999995
2021-12-10,Italy,20490,5190000,85895.10,47590000,0.7884,0.7334999999999999,0.026000000000000002
2021-12-10,Jamaica,51,91652,30823.33,694626,0.2336,0.1805,0.0264
2021-12-10,Japan,136,1730000,13707.13,100040000,0.7936,0.777,0.0106
2021-12-10,Jersey,0,0,0,80602,0.7975,0.7532,
2021-12-10,Jordan,4936,1000000,97714.08,4210000,0.4104,0.3709,0.011899999999999999
2021-12-10,Kazakhstan,634,1060000,55924.26,8830000,0.46509999999999996,0.4349,0.017
